9.0000	-69.5833	187.00
8.9167	-69.5000	188.00
8.8333	-69.4167	189.00
8.7500	-69.5833	190.00
8.7500	-69.5000	191.00
8.6667	-69.6667	192.00
8.6667	-69.5833	193.00
8.5833	-69.6667	194.00
8.5000	-69.5833	195.00
8.4167	-69.5833	196.00
8.3333	-69.5833	197.00
8.2500	-69.6667	198.00
8.2500	-69.5833	199.00
8.1667	-69.6667	200.00
8.0833	-69.7500	201.00
8.0000	-69.7500	202.00
7.9167	-69.7500	203.00
7.8333	-69.7500	204.00
7.7500	-69.7500	205.00
7.7500	-69.6667	206.00
7.6667	-69.6667	207.00
7.5833	-69.6667	208.00
7.5000	-69.6667	209.00
7.4167	-69.6667	210.00
7.3333	-69.6667	211.00
7.2500	-69.6667	212.00
7.1667	-69.6667	213.00
7.1667	-69.5833	214.00
7.0833	-69.5833	215.00
7.0000	-69.5833	216.00
7.0833	-69.5000	217.00
7.1667	-69.4167	218.00
7.3333	-69.3333	219.00
7.2500	-69.3333	220.00
7.1667	-69.3333	221.00
7.0833	-69.3333	222.00
6.7500	-69.3333	223.00
6.7500	-69.2500	224.00
6.6667	-69.2500	225.00
6.5833	-69.1667	226.00
6.5000	-69.1667	227.00
6.5000	-69.0833	228.00
6.4167	-69.0833	229.00
6.3333	-69.0833	230.00
6.2500	-69.0833	231.00
6.1667	-69.0833	232.00
6.0833	-69.0833	233.00
6.0000	-69.0833	234.00
6.0000	-69.1667	235.00
5.9167	-69.1667	236.00
5.8333	-69.1667	237.00
5.7500	-69.1667	238.00
5.8333	-69.2500	239.00
5.7500	-69.2500	240.00
5.6667	-69.2500	241.00
5.8333	-69.3333	242.00
5.7500	-69.3333	243.00
5.8333	-69.4167	244.00
6.0000	-69.4500	245.00
5.9167	-69.5000	246.00
5.8333	-69.5000	247.00
6.0000	-69.5833	248.00
5.8333	-69.5833	249.00
5.7500	-69.6667	250.00
5.4167	-69.5833	251.00
5.2500	-69.5833	252.00
4.6667	-69.6667	253.00
4.5833	-69.7500	254.00
4.5000	-69.7500	255.00
4.1667	-69.5833	256.00
4.0833	-69.5833	257.00
4.0000	-69.5833	258.00
3.9167	-69.5833	259.00
3.6667	-69.6667	260.00
3.4167	-69.5833	261.00
3.4167	-69.5000	262.00
3.3333	-69.5000	263.00
3.1667	-69.5000	264.00
3.0833	-69.5000	265.00
3.0000	-69.5833	266.00
2.9167	-69.5833	267.00
2.8333	-69.5833	268.00
2.6667	-69.6667	269.00
2.5833	-69.6667	270.00
1.9167	-69.6667	271.00
1.5833	-69.7500	272.00
1.5000	-69.6667	273.00
1.4167	-69.5833	274.00
0.8333	-69.5833	275.00
0.7500	-69.5833	276.00
0.6667	-69.5833	277.00
0.5833	-69.5833	278.00
0.5000	-69.5000	279.00
0.5000	-69.4167	280.00
0.5000	-69.3333	281.00
0.4167	-69.4167	282.00
0.3263	-69.5495	283.00
0.1416	-69.3764	284.00
-0.7199	-69.2765	285.00
-0.8067	-69.3786	286.00
-0.7847	-69.4278	287.00
-0.9271	-69.5383	288.00
-0.8316	-69.5686	289.00
-0.6610	-69.5672	290.00
-0.6520	-69.5892	291.00
-0.9811	-69.6619	292.00
-1.3802	-69.8071	293.00
-1.3693	-69.8354	294.00
-1.0988	-69.8468	295.00
-1.0868	-69.8698	296.00
-1.3932	-69.8877	297.00
-1.5833	-69.8333	298.00
-3.4167	-69.9167	299.00
-4.5833	-69.7500	300.00
-4.6667	-69.7500	301.00
-4.7500	-69.7500	302.00
-4.8333	-69.9167	303.00
-5.0833	-70.0000	304.00
-5.4167	-69.7500	305.00
-5.5000	-69.7500	306.00
-5.3333	-69.6667	307.00
-5.1667	-69.5833	308.00
-5.0833	-69.4167	309.00
-5.0000	-69.3333	310.00
-5.0833	-69.3333	311.00
-5.1667	-69.3333	312.00
-5.2500	-69.3333	313.00
-5.3333	-69.3333	314.00
-5.4167	-69.2500	315.00
-5.5000	-69.2500	316.00
-5.5833	-69.2500	317.00
-5.6667	-69.2500	318.00
-5.7500	-69.2500	319.00
-5.8333	-69.2500	320.00
-5.9167	-69.2500	321.00
