-41.888	-60.598		
-41.881	-60.597		
-41.873	-60.596		
-41.866	-60.595		
-41.859	-60.594		
-41.852	-60.593		
-41.844	-60.592		
-41.837	-60.591		
-41.830	-60.590		
-41.823	-60.589		
-41.816	-60.588		
-41.809	-60.587		
-41.802	-60.586		
-41.795	-60.585		
-41.788	-60.584		
-41.781	-60.583		
-41.774	-60.582		
-41.768	-60.581		
-41.761	-60.580		
-41.754	-60.579		
-41.747	-60.578		
-41.740	-60.577		
-41.733	-60.576		
-41.726	-60.575		
-41.719	-60.574		
-41.712	-60.573		
-41.705	-60.572		
-41.698	-60.571		
-41.691	-60.570		
-41.676	-60.568		
-41.660	-60.566		
-41.645	-60.564		
-41.629	-60.562		
-41.613	-60.560		
-41.598	-60.558		
-41.582	-60.556		
-41.567	-60.554		
-41.551	-60.552		
-41.536	-60.550		
-41.520	-60.548		
-41.504	-60.546		
-41.489	-60.544		
-41.473	-60.542		
-41.458	-60.540		
-41.442	-60.538		
-41.427	-60.536		
-41.411	-60.534		
-41.396	-60.532		
-41.380	-60.530		
-41.360	-60.527		
-41.340	-60.524		
-41.320	-60.521		
-41.300	-60.518		
-41.280	-60.515		
-41.260	-60.512		
-41.240	-60.509		
-41.220	-60.506		
-41.200	-60.503		
-41.180	-60.500		
-41.160	-60.497		
-41.140	-60.494		
-41.120	-60.491		
-41.100	-60.488		
-41.080	-60.485		
-41.060	-60.482		
-41.040	-60.479		
-41.020	-60.476		
-41.000	-60.473		
-40.980	-60.470		
-40.935	-60.468		
-40.889	-60.466		
-40.843	-60.464		
-40.798	-60.462		
-40.752	-60.460		
-40.707	-60.458		
-40.661	-60.456		
-40.616	-60.454		
-40.570	-60.452		
-40.525	-60.450		
-40.479	-60.448		
-40.434	-60.446		
-40.388	-60.444		
-40.343	-60.442		
-40.297	-60.440		
-40.252	-60.438		
-40.206	-60.436		
-40.161	-60.434		
-40.115	-60.432		
-40.070	-60.430		
-40.031	-60.429		
-39.993	-60.428		
-39.954	-60.427		
-39.916	-60.426		
-39.877	-60.425		
-39.839	-60.424		
-39.800	-60.423		
-39.762	-60.422		
-39.723	-60.421		
-39.685	-60.420		
-39.646	-60.419		
-39.608	-60.418		
-39.569	-60.417		
-39.531	-60.416		
-39.493	-60.415		
-39.454	-60.414		
-39.416	-60.413		
-39.377	-60.412		
-39.339	-60.411		
-39.300	-60.410		
-39.291	-60.410		
-39.282	-60.410		
-39.273	-60.410		
-39.264	-60.410		
-39.255	-60.410		
-39.246	-60.410		
-39.237	-60.410		
-39.228	-60.410		
-39.219	-60.410		
-39.210	-60.410		
-39.201	-60.410		
-39.192	-60.410		
-39.183	-60.410		
-39.174	-60.410		
-39.165	-60.410		
-39.156	-60.410		
-39.147	-60.410		
-39.138	-60.410		
-39.129	-60.410		
-39.120	-60.410		
-39.099	-60.410		
-39.078	-60.411		
-39.058	-60.412		
-39.037	-60.412		
-39.017	-60.413		
-38.996	-60.413		
-38.976	-60.414		
-38.955	-60.414		
-38.935	-60.415		
-38.914	-60.415		
-38.894	-60.416		
-38.873	-60.416		
-38.853	-60.417		
-38.832	-60.417		
-38.812	-60.418		
-38.791	-60.418		
-38.771	-60.419		
-38.750	-60.419		
-38.729	-60.420		
-38.709	-60.420		
-38.674	-60.421		
-38.638	-60.422		
-38.603	-60.423		
-38.567	-60.424		
-38.532	-60.425		
-38.496	-60.426		
-38.461	-60.427		
-38.425	-60.428		
-38.390	-60.429		
-38.355	-60.430		
-38.319	-60.431		
-38.284	-60.432		
-38.248	-60.433		
-38.213	-60.434		
-38.177	-60.435		
-38.142	-60.436		
-38.107	-60.437		
-38.071	-60.438		
-38.036	-60.439		
-38.000	-60.440		
-37.969	-60.441		
-37.937	-60.442		
-37.906	-60.443		
-37.874	-60.444		
-37.843	-60.445		
-37.811	-60.446		
-37.780	-60.447		
-37.748	-60.448		
-37.717	-60.449		
-37.685	-60.450		
-37.654	-60.451		
-37.622	-60.452		
-37.590	-60.453		
-37.559	-60.454		
-37.527	-60.455		
-37.496	-60.456		
-37.464	-60.457		
-37.433	-60.458		
-37.401	-60.459		
-37.370	-60.460		
-37.321	-60.456		
-37.273	-60.452		
-37.225	-60.448		
-37.176	-60.444		
-37.128	-60.440		
-37.079	-60.436		
-37.031	-60.432		
-36.982	-60.428		
-36.934	-60.424		
-36.885	-60.420		
-36.837	-60.416		
-36.789	-60.411		
-36.740	-60.407		
-36.692	-60.403		
-36.643	-60.399		
-36.595	-60.395		
-36.547	-60.391		
-36.498	-60.387		
-36.450	-60.383		
-36.401	-60.379		
-36.355	-60.375		
-36.309	-60.371		
-36.262	-60.368		
-36.216	-60.364		
-36.170	-60.360		
-36.124	-60.356		
-36.077	-60.353		
-36.031	-60.349		
-35.985	-60.345		
-35.938	-60.341		
-35.892	-60.337		
-35.846	-60.334		
-35.800	-60.330		
-35.753	-60.326		
-35.707	-60.322		
-35.661	-60.318		
-35.614	-60.315		
-35.568	-60.311		
-35.522	-60.307		
-35.476	-60.303		
-35.446	-60.295		
-35.417	-60.287		
-35.388	-60.279		
-35.359	-60.271		
-35.329	-60.262		
-35.300	-60.254		
-35.271	-60.246		
-35.241	-60.238		
-35.212	-60.230		
-35.183	-60.221		
-35.154	-60.213		
-35.124	-60.205		
-35.095	-60.197		
-35.066	-60.189		
-35.037	-60.180		
-35.008	-60.172		
-34.978	-60.164		
-34.949	-60.156		
-34.920	-60.148		
-34.891	-60.139		
-34.870	-60.134		
-34.849	-60.128		
-34.828	-60.123		
-34.807	-60.118		
-34.786	-60.112		
-34.765	-60.107		
-34.744	-60.101		
-34.723	-60.096		
-34.702	-60.090		
-34.681	-60.085		
-34.660	-60.079		
-34.639	-60.074		
-34.618	-60.069		
-34.597	-60.063		
-34.576	-60.058		
-34.556	-60.052		
-34.535	-60.047		
-34.514	-60.041		
-34.493	-60.036		
-34.472	-60.030		
-34.441	-60.025		
-34.409	-60.020		
-34.378	-60.015		
-34.347	-60.010		
-34.316	-60.005		
-34.285	-60.000		
-34.254	-59.995		
-34.223	-59.990		
-34.191	-59.985		
-34.160	-59.980		
-34.129	-59.975		
-34.098	-59.970		
-34.067	-59.965		
-34.036	-59.960		
-34.005	-59.955		
-33.974	-59.950		
-33.942	-59.945		
-33.911	-59.940		
-33.880	-59.935		
-33.849	-59.930		
-33.821	-59.926		
-33.792	-59.922		
-33.764	-59.918		
-33.735	-59.914		
-33.707	-59.910		
-33.678	-59.906		
-33.650	-59.902		
-33.621	-59.898		
-33.593	-59.894		
-33.564	-59.890		
-33.536	-59.886		
-33.507	-59.882		
-33.479	-59.878		
-33.450	-59.874		
-33.422	-59.870		
-33.393	-59.866		
-33.365	-59.862		
-33.337	-59.858		
-33.308	-59.854		
-33.280	-59.850		
-33.274	-59.850		
-33.268	-59.851		
-33.262	-59.851		
-33.256	-59.852		
-33.250	-59.852		
-33.244	-59.853		
-33.238	-59.853		
-33.232	-59.854		
-33.226	-59.854		
-33.220	-59.855		
-33.214	-59.855		
-33.208	-59.856		
-33.202	-59.856		
-33.196	-59.857		
-33.190	-59.857		
-33.184	-59.858		
-33.178	-59.858		
-33.172	-59.859		
-33.166	-59.859		
-33.160	-59.860		
-33.155	-59.860		
-33.151	-59.860		
-33.146	-59.860		
-33.142	-59.860		
-33.138	-59.860		
-33.133	-59.860		
-33.129	-59.860		
-33.124	-59.860		
-33.120	-59.860		
-33.115	-59.860		
-33.111	-59.860		
-33.106	-59.860		
-33.102	-59.860		
-33.098	-59.860		
-33.093	-59.860		
-33.089	-59.860		
-33.084	-59.860		
-33.080	-59.860		
-33.075	-59.860		
-33.071	-59.860		
-33.065	-59.861		
-33.059	-59.862		
-33.053	-59.863		
-33.047	-59.864		
-33.041	-59.865		
-33.035	-59.866		
-33.029	-59.867		
-33.022	-59.868		
-33.016	-59.869		
-33.010	-59.870		
-33.004	-59.871		
-32.998	-59.872		
-32.992	-59.873		
-32.986	-59.874		
-32.980	-59.875		
-32.974	-59.876		
-32.968	-59.877		
-32.962	-59.878		
-32.956	-59.879		
-32.950	-59.880		
-32.945	-59.881		
-32.941	-59.881		
-32.936	-59.882		
-32.932	-59.882		
-32.927	-59.883		
-32.923	-59.883		
-32.918	-59.884		
-32.914	-59.884		
-32.909	-59.885		
-32.905	-59.885		
-32.900	-59.886		
-32.896	-59.886		
-32.891	-59.887		
-32.887	-59.887		
-32.882	-59.888		
-32.878	-59.888		
-32.873	-59.889		
-32.869	-59.889		
-32.864	-59.890		
-32.860	-59.890		
-32.857	-59.891		
-32.855	-59.891		
-32.852	-59.892		
-32.850	-59.892		
-32.847	-59.893		
-32.844	-59.893		
-32.842	-59.894		
-32.839	-59.894		
-32.837	-59.895		
-32.834	-59.895		
-32.832	-59.896		
-32.829	-59.896		
-32.826	-59.897		
-32.824	-59.897		
-32.821	-59.898		
-32.819	-59.898		
-32.816	-59.899		
-32.814	-59.899		
-32.811	-59.900		
-32.808	-59.900		
-32.805	-59.900		
-32.801	-59.900		
-32.797	-59.900		
-32.793	-59.900		
-32.789	-59.900		
-32.785	-59.900		
-32.781	-59.900		
-32.777	-59.900		
-32.774	-59.900		
-32.770	-59.900		
-32.766	-59.900		
-32.762	-59.900		
-32.758	-59.900		
-32.754	-59.900		
-32.750	-59.900		
-32.747	-59.900		
-32.743	-59.900		
-32.739	-59.900		
-32.735	-59.900		
-32.731	-59.900		
-32.707	-59.902		
-32.682	-59.904		
-32.658	-59.906		
-32.633	-59.908		
-32.609	-59.910		
-32.584	-59.912		
-32.560	-59.914		
-32.535	-59.916		
-32.511	-59.918		
-32.486	-59.920		
-32.462	-59.922		
-32.437	-59.924		
-32.413	-59.926		
-32.388	-59.928		
-32.364	-59.930		
-32.339	-59.932		
-32.315	-59.934		
-32.290	-59.936		
-32.266	-59.938		
-32.241	-59.940		
-32.203	-59.942		
-32.165	-59.943		
-32.127	-59.945		
-32.089	-59.946		
-32.051	-59.948		
-32.013	-59.949		
-31.975	-59.951		
-31.937	-59.952		
-31.899	-59.954		
-31.861	-59.955		
-31.823	-59.957		
-31.784	-59.958		
-31.746	-59.960		
-31.708	-59.961		
-31.670	-59.962		
-31.632	-59.964		
-31.594	-59.965		
-31.556	-59.967		
-31.518	-59.968		
-31.480	-59.970		
-31.454	-59.987		
-31.428	-60.005		
-31.402	-60.023		
-31.376	-60.040		
-31.350	-60.058		
-31.324	-60.075		
-31.298	-60.093		
-31.272	-60.110		
-31.247	-60.128		
-31.221	-60.145		
-31.195	-60.163		
-31.169	-60.180		
-31.143	-60.198		
-31.117	-60.215		
-31.091	-60.232		
-31.065	-60.250		
-31.039	-60.267		
-31.013	-60.285		
-30.987	-60.302		
-30.961	-60.320		
-30.900	-60.327		
-30.839	-60.335		
-30.777	-60.342		
-30.716	-60.350		
-30.655	-60.357		
-30.594	-60.365		
-30.533	-60.372		
-30.471	-60.380		
-30.410	-60.387		
-30.349	-60.395		
-30.288	-60.402		
-30.226	-60.410		
-30.165	-60.417		
-30.104	-60.425		
-30.043	-60.432		
-29.981	-60.440		
-29.920	-60.447		
-29.859	-60.454		
-29.798	-60.462		
-29.736	-60.469		
-29.663	-60.480		
-29.589	-60.491		
-29.516	-60.502		
-29.442	-60.513		
-29.368	-60.524		
-29.295	-60.535		
-29.221	-60.545		
-29.148	-60.556		
-29.074	-60.567		
-29.000	-60.578		
-28.927	-60.589		
-28.853	-60.600		
-28.779	-60.610		
-28.706	-60.621		
-28.632	-60.632		
-28.558	-60.643		
-28.485	-60.653		
-28.411	-60.664		
-28.337	-60.675		
-28.263	-60.686		
-28.222	-60.691		
-28.180	-60.697		
-28.138	-60.703		
-28.096	-60.708		
-28.054	-60.714		
-28.012	-60.719		
-27.970	-60.725		
-27.929	-60.731		
-27.887	-60.736		
-27.845	-60.742		
-27.803	-60.747		
-27.761	-60.753		
-27.719	-60.759		
-27.677	-60.764		
-27.635	-60.770		
-27.593	-60.775		
-27.552	-60.781		
-27.510	-60.787		
-27.468	-60.792		
-27.426	-60.798		
-27.416	-60.799		
-27.406	-60.801		
-27.396	-60.802		
-27.386	-60.804		
-27.377	-60.805		
-27.367	-60.807		
-27.357	-60.808		
-27.347	-60.809		
-27.337	-60.811		
-27.327	-60.812		
-27.317	-60.814		
-27.307	-60.815		
-27.298	-60.817		
-27.288	-60.818		
-27.278	-60.820		
-27.268	-60.821		
-27.258	-60.822		
-27.248	-60.824		
-27.238	-60.825		
-27.228	-60.827		
-27.154	-60.836		
-27.080	-60.846		
-27.006	-60.855		
-26.932	-60.865		
-26.858	-60.874		
-26.784	-60.884		
-26.710	-60.893		
-26.636	-60.902		
-26.562	-60.912		
-26.488	-60.921		
-26.414	-60.931		
-26.340	-60.940		
-26.265	-60.949		
-26.191	-60.959		
-26.117	-60.968		
-26.043	-60.978		
-25.969	-60.987		
-25.895	-60.996		
-25.821	-61.006		
-25.746	-61.015		
-25.672	-61.026		
-25.598	-61.037		
-25.524	-61.047		
-25.450	-61.058		
-25.375	-61.069		
-25.301	-61.080		
-25.227	-61.091		
-25.153	-61.102		
-25.078	-61.113		
-25.004	-61.123		
-24.930	-61.134		
-24.856	-61.145		
-24.781	-61.156		
-24.707	-61.166		
-24.633	-61.177		
-24.558	-61.188		
-24.484	-61.199		
-24.410	-61.209		
-24.335	-61.220		
-24.261	-61.231		
-24.187	-61.241		
-24.112	-61.251		
-24.038	-61.261		
-23.963	-61.271		
-23.889	-61.281		
-23.814	-61.291		
-23.740	-61.301		
-23.666	-61.311		
-23.591	-61.321		
-23.517	-61.331		
-23.442	-61.341		
-23.368	-61.351		
-23.293	-61.361		
-23.218	-61.371		
-23.144	-61.381		
-23.069	-61.391		
-22.995	-61.401		
-22.920	-61.410		
-22.846	-61.420		
-22.771	-61.430		
-22.697	-61.440		
-22.623	-61.450		
-22.548	-61.461		
-22.474	-61.471		
-22.400	-61.481		
-22.325	-61.491		
-22.251	-61.501		
-22.177	-61.511		
-22.102	-61.521		
-22.028	-61.531		
-21.953	-61.541		
-21.879	-61.551		
-21.805	-61.561		
-21.730	-61.571		
-21.656	-61.581		
-21.581	-61.591		
-21.507	-61.601		
-21.433	-61.611		
-21.358	-61.621		
-21.284	-61.631		
-21.209	-61.641		
-21.135	-61.651		
-21.061	-61.662		
-20.987	-61.672		
-20.912	-61.682		
-20.838	-61.692		
-20.764	-61.702		
-20.689	-61.712		
-20.615	-61.722		
-20.541	-61.732		
-20.466	-61.742		
-20.392	-61.752		
-20.318	-61.762		
-20.243	-61.772		
-20.169	-61.783		
-20.095	-61.793		
-20.020	-61.803		
-19.946	-61.813		
-19.872	-61.823		
-19.797	-61.832		
-19.661	-61.813		
-19.524	-61.793		
-19.388	-61.773		
-19.252	-61.753		
-19.115	-61.733		
-18.979	-61.713		
-18.843	-61.693		
-18.707	-61.673		
-18.571	-61.653		
-18.434	-61.633		
-18.298	-61.613		
-18.162	-61.593		
-18.026	-61.573		
-17.890	-61.553		
-17.754	-61.533		
-17.618	-61.512		
-17.482	-61.492		
-17.346	-61.472		
-17.210	-61.451		
-17.075	-61.431		
-17.025	-61.426		
-16.975	-61.421		
-16.925	-61.416		
-16.876	-61.411		
-16.826	-61.406		
-16.776	-61.401		
-16.726	-61.396		
-16.677	-61.391		
-16.627	-61.386		
-16.577	-61.381		
-16.527	-61.376		
-16.478	-61.371		
-16.428	-61.365		
-16.378	-61.360		
-16.329	-61.355		
-16.279	-61.350		
-16.229	-61.345		
-16.179	-61.340		
-16.130	-61.335		
-16.080	-61.330		
-15.876	-61.304		
-15.673	-61.278		
-15.470	-61.252		
-15.266	-61.226		
-15.063	-61.200		
-14.860	-61.174		
-14.656	-61.148		
-14.453	-61.121		
-14.250	-61.095		
-14.047	-61.068		
-13.844	-61.042		
-13.641	-61.015		
-13.438	-60.989		
-13.236	-60.962		
-13.033	-60.935		
-12.830	-60.908		
-12.628	-60.881		
-12.425	-60.854		
-12.222	-60.827		
-12.020	-60.800		
-11.871	-60.780		
-11.721	-60.761		
-11.572	-60.741		
-11.423	-60.721		
-11.274	-60.702		
-11.125	-60.682		
-10.976	-60.662		
-10.827	-60.642		
-10.677	-60.622		
-10.528	-60.602		
-10.379	-60.582		
-10.230	-60.562		
-10.082	-60.542		
-9.933	-60.522		
-9.784	-60.502		
-9.635	-60.482		
-9.486	-60.462		
-9.337	-60.441		
-9.189	-60.421		
-9.040	-60.401		
-8.890	-60.381		
-8.741	-60.361		
-8.591	-60.342		
-8.441	-60.322		
-8.292	-60.302		
-8.142	-60.282		
-7.993	-60.263		
-7.843	-60.243		
-7.694	-60.223		
-7.544	-60.203		
-7.395	-60.183		
-7.246	-60.163		
-7.096	-60.143		
-6.947	-60.122		
-6.798	-60.102		
-6.649	-60.082		
-6.499	-60.062		
-6.350	-60.041		
-6.201	-60.021		
-6.052	-60.001		
-5.905	-59.982		
-5.757	-59.963		
-5.610	-59.944		
-5.463	-59.925		
-5.315	-59.906		
-5.168	-59.888		
-5.021	-59.869		
-4.874	-59.849		
-4.727	-59.830		
-4.580	-59.811		
-4.432	-59.792		
-4.285	-59.773		
-4.138	-59.754		
-3.991	-59.734		
-3.844	-59.715		
-3.697	-59.696		
-3.551	-59.676		
-3.404	-59.657		
-3.257	-59.637		
-3.110	-59.618		
-2.959	-59.598		
-2.809	-59.577		
-2.658	-59.557		
-2.507	-59.536		
-2.357	-59.516		
-2.206	-59.495		
-2.056	-59.474		
-1.905	-59.454		
-1.755	-59.433		
-1.605	-59.412		
-1.454	-59.391		
-1.304	-59.370		
-1.154	-59.349		
-1.003	-59.328		
-0.853	-59.308		
-0.703	-59.286		
-0.553	-59.265		
-0.403	-59.244		
-0.253	-59.223		
-0.103	-59.202		
0.046	-59.183		
0.194	-59.164		
0.342	-59.145		
0.490	-59.126		
0.639	-59.107		
0.787	-59.088		
0.935	-59.069		
1.083	-59.050		
1.231	-59.031		
1.379	-59.012		
1.527	-58.992		
1.675	-58.973		
1.823	-58.954		
1.971	-58.934		
2.119	-58.915		
2.266	-58.895		
2.414	-58.876		
2.562	-58.856		
2.710	-58.837		
2.858	-58.817		
3.006	-58.798		
3.155	-58.778		
3.304	-58.758		
3.452	-58.738		
3.601	-58.718		
3.749	-58.699		
3.898	-58.679		
4.046	-58.659		
4.195	-58.639		
4.343	-58.619		
4.492	-58.599		
4.640	-58.578		
4.788	-58.558		
4.937	-58.538		
5.085	-58.518		
5.233	-58.498		
5.381	-58.477		
5.530	-58.457		
5.678	-58.437		
5.826	-58.416		
5.923	-58.412		
6.019	-58.408		
6.116	-58.404		
6.213	-58.400		
6.309	-58.395		
6.406	-58.391		
6.503	-58.387		
6.599	-58.383		
6.696	-58.379		
6.793	-58.374		
6.890	-58.370		
6.986	-58.366		
7.083	-58.362		
7.180	-58.357		
7.276	-58.353		
7.373	-58.349		
7.469	-58.344		
7.566	-58.340		
7.663	-58.336		
7.759	-58.331		
7.855	-58.318		
7.950	-58.305		
8.045	-58.292		
8.140	-58.279		
8.235	-58.266		
8.330	-58.253		
8.425	-58.239		
8.521	-58.226		
8.616	-58.213		
8.711	-58.200		
8.806	-58.187		
8.901	-58.173		
8.996	-58.160		
